datetimeFC,forecast,p_battery,p_net_demand,soc_battery,pb_nom,pb_discharge_max,pb_charge_max,delta_t,soc_min,soc_max,efficiency,soc_ini,p_net_threshold,mpc_window
2021-07-27 05:00:00+00:00,5.5934726563,-1.4250266241,4.1684460322,0.7737591873,15,4,6,0.25,0.1,0.9,1,0.7737591873,5,96
2021-07-27 05:15:00+00:00,5.0997119141,-0.9312658819,4.1684460322,0.7500087436,15,4,6,0.25,0.1,0.9,1,0.7500087436,5,96
2021-07-27 05:30:00+00:00,5.18521875,-1.0167727177,4.1684460323,0.7344876456,15,4,6,0.25,0.1,0.9,1,0.7344876456,5,96
2021-07-27 05:45:00+00:00,5.0487089844,-0.880262952,4.1684460324,0.7175414336,15,4,6,0.25,0.1,0.9,1,0.7175414336,5,96
2021-07-27 06:00:00+00:00,5.2188286133,-1.0723891547,4.1464394586,0.7175414336,15,4,6,0.25,0.1,0.9,1,0.7175414336,5,96
2021-07-27 06:15:00+00:00,5.1782744141,-1.0318349554,4.1464394587,0.699668281,15,4,6,0.25,0.1,0.9,1,0.699668281,5,96
2021-07-27 06:30:00+00:00,5.3468959961,-1.2276100889000001,4.1192859072,0.699668281,15,4,6,0.25,0.1,0.9,1,0.699668281,5,96
2021-07-27 06:45:00+00:00,5.3237270508,-1.2044411435,4.1192859073,0.6792081129,15,4,6,0.25,0.1,0.9,1,0.6792081129,5,96
2021-07-27 07:00:00+00:00,5.4788251953,-1.3595392880000001,4.1192859073,0.6591340938,15,4,6,0.25,0.1,0.9,1,0.6591340938,5,96
2021-07-27 07:15:00+00:00,5.3246547852,-1.2053688778,4.1192859074,0.6364751057,15,4,6,0.25,0.1,0.9,1,0.6364751057,5,96
2021-07-27 07:30:00+00:00,5.143097168,-1.0238112606,4.1192859074,0.6163856244,15,4,6,0.25,0.1,0.9,1,0.6163856244,5,96
2021-07-27 07:45:00+00:00,5.0226616211,-0.9344002975000001,4.0882613236,0.6163856244,15,4,6,0.25,0.1,0.9,1,0.6163856244,5,96
2021-07-27 08:00:00+00:00,4.9480620117,-0.8598006880000001,4.0882613237,0.6008122861,15,4,6,0.25,0.1,0.9,1,0.6008122861,5,96
2021-07-27 08:15:00+00:00,4.9374521484,-0.8491908247000001,4.0882613237,0.5864822746,15,4,6,0.25,0.1,0.9,1,0.5864822746,5,96
2021-07-27 08:30:00+00:00,5.3774526367,-1.3174976738,4.0599549629,0.5864822746,15,4,6,0.25,0.1,0.9,1,0.5864822746,5,96
2021-07-27 08:45:00+00:00,5.3729746094,-1.3130196465,4.0599549629,0.5645239801,15,4,6,0.25,0.1,0.9,1,0.5645239801,5,96
2021-07-27 09:00:00+00:00,5.2648813477,-1.2049263848,4.0599549629,0.5426403193,15,4,6,0.25,0.1,0.9,1,0.5426403193,5,96
2021-07-27 09:15:00+00:00,4.9858857422,-0.9705576825000001,4.0153280597,0.5426403193,15,4,6,0.25,0.1,0.9,1,0.5426403193,5,96
2021-07-27 09:30:00+00:00,4.9039794922,-0.8886514325,4.0153280597,0.5264643579,15,4,6,0.25,0.1,0.9,1,0.5264643579,5,96
2021-07-27 09:45:00+00:00,4.9471987305,-0.9674167282,3.9797820023,0.5264643579,15,4,6,0.25,0.1,0.9,1,0.5264643579,5,96
2021-07-27 10:00:00+00:00,4.8153432617,-0.8355612594,3.9797820023,0.5103407458,15,4,6,0.25,0.1,0.9,1,0.5103407458,5,96
2021-07-27 10:15:00+00:00,4.8964038086,-0.9529505567000001,3.9434532519000003,0.5103407458,15,4,6,0.25,0.1,0.9,1,0.5103407458,5,96
2021-07-27 10:30:00+00:00,5.2798671875,-1.3364139355,3.9434532520000003,0.49445823650000004,15,4,6,0.25,0.1,0.9,1,0.49445823650000004,5,96
2021-07-27 10:45:00+00:00,5.2416962891,-1.3618817959,3.8798144932,0.49445823650000004,15,4,6,0.25,0.1,0.9,1,0.49445823650000004,5,96
2021-07-27 11:00:00+00:00,4.6451318359,-0.7653173429,3.879814493,0.4717602066,15,4,6,0.25,0.1,0.9,1,0.4717602066,5,96
2021-07-27 11:15:00+00:00,4.6923950195,-0.8528603865000001,3.839534633,0.4717602066,15,4,6,0.25,0.1,0.9,1,0.4717602066,5,96
2021-07-27 11:30:00+00:00,4.8187607422,-0.9792261092000001,3.839534633,0.45754586680000003,15,4,6,0.25,0.1,0.9,1,0.45754586680000003,5,96
2021-07-27 11:45:00+00:00,4.7959418945,-0.9564072615,3.839534633,0.4412254316,15,4,6,0.25,0.1,0.9,1,0.4412254316,5,96
2021-07-27 12:00:00+00:00,4.7880356445,-0.9485010115,3.839534633,0.4252853106,15,4,6,0.25,0.1,0.9,1,0.4252853106,5,96
2021-07-27 12:15:00+00:00,4.8205795898,-1.0442783566,3.7763012332,0.4252853106,15,4,6,0.25,0.1,0.9,1,0.4252853106,5,96
2021-07-27 12:30:00+00:00,5.5228198242,-1.7465185909,3.7763012333,0.4078806713,15,4,6,0.25,0.1,0.9,1,0.4078806713,5,96
2021-07-27 12:45:00+00:00,5.3086210938,-1.5323198606,3.7763012332,0.3787720281,15,4,6,0.25,0.1,0.9,1,0.3787720281,5,96
2021-07-27 13:00:00+00:00,5.2755415038999995,-1.4992402708,3.7763012331,0.35323336380000003,15,4,6,0.25,0.1,0.9,1,0.35323336380000003,5,96
2021-07-27 13:15:00+00:00,5.2012954102,-1.4249941771,3.7763012331,0.328246026,15,4,6,0.25,0.1,0.9,1,0.328246026,5,96
2021-07-27 13:30:00+00:00,5.0399272461,-1.2636260131000001,3.776301233,0.304496123,15,4,6,0.25,0.1,0.9,1,0.304496123,5,96
2021-07-27 13:45:00+00:00,5.1016074219,-1.325306189,3.7763012329,0.28343568950000003,15,4,6,0.25,0.1,0.9,1,0.28343568950000003,5,96
2021-07-27 14:00:00+00:00,4.9445024414,-1.2334360597,3.7110663817000002,0.28343568950000003,15,4,6,0.25,0.1,0.9,1,0.28343568950000003,5,96
2021-07-27 14:15:00+00:00,5.0040810547,-1.2930146731,3.7110663816000002,0.2628784218,15,4,6,0.25,0.1,0.9,1,0.2628784218,5,96
2021-07-27 14:30:00+00:00,5.0841157227,-1.3730493412,3.7110663815000002,0.24132817720000002,15,4,6,0.25,0.1,0.9,1,0.24132817720000002,5,96
2021-07-27 14:45:00+00:00,5.2929863281,-1.5819199467,3.7110663814000002,0.2184440216,15,4,6,0.25,0.1,0.9,1,0.2184440216,5,96
2021-07-27 15:00:00+00:00,5.2573579102,-1.5806810951,3.6766768151,0.2184440216,15,4,6,0.25,0.1,0.9,1,0.2184440216,5,96
2021-07-27 15:15:00+00:00,4.9935986328,-1.316921818,3.6766768148,0.1920993366,15,4,6,0.25,0.1,0.9,1,0.1920993366,5,96
2021-07-27 15:30:00+00:00,4.6894697266000005,-1.0127929121,3.6766768145,0.1701506397,15,4,6,0.25,0.1,0.9,1,0.1701506397,5,96
2021-07-27 15:45:00+00:00,4.6251337891,-0.948456975,3.6766768141,0.15327075780000002,15,4,6,0.25,0.1,0.9,1,0.15327075780000002,5,96
2021-07-27 16:00:00+00:00,1.779225708,1.8974511052,3.6766768132000003,0.1374631415,15,4,6,0.25,0.1,0.9,1,0.1374631415,5,96
2021-07-27 16:15:00+00:00,1.7833127441,1.8933640689,3.6766768130000003,0.1690873266,15,4,6,0.25,0.1,0.9,1,0.1690873266,5,96
2021-07-27 16:30:00+00:00,1.87731604,1.7993607728,3.6766768128000002,0.2006433944,15,4,6,0.25,0.1,0.9,1,0.2006433944,5,96
2021-07-27 16:45:00+00:00,1.7947142334000001,1.8819625793,3.6766768127000002,0.2306327407,15,4,6,0.25,0.1,0.9,1,0.2306327407,5,96
2021-07-27 17:00:00+00:00,1.8581331787000002,1.8680689655,3.7262021442,0.2306327407,15,4,6,0.25,0.1,0.9,1,0.2306327407,5,96
2021-07-27 17:15:00+00:00,1.9785867920000002,1.7476153521,3.7262021441,0.2617672234,15,4,6,0.25,0.1,0.9,1,0.2617672234,5,96
2021-07-27 17:30:00+00:00,2.0511445312,1.6750576127999999,3.726202144,0.290894146,15,4,6,0.25,0.1,0.9,1,0.290894146,5,96
2021-07-27 17:45:00+00:00,2.0131436768,1.7609172565,3.7740609333,0.290894146,15,4,6,0.25,0.1,0.9,1,0.290894146,5,96
2021-07-27 18:00:00+00:00,1.998149292,1.7759116412,3.7740609332,0.32024276690000003,15,4,6,0.25,0.1,0.9,1,0.32024276690000003,5,96
2021-07-27 18:15:00+00:00,2.0627802734,1.7650961644,3.8278764378,0.32024276690000003,15,4,6,0.25,0.1,0.9,1,0.32024276690000003,5,96
2021-07-27 18:30:00+00:00,2.0279516602,1.7999247776,3.8278764378,0.3496610363,15,4,6,0.25,0.1,0.9,1,0.3496610363,5,96
2021-07-27 18:45:00+00:00,2.0288568115,1.8570817161000002,3.8859385276,0.3496610363,15,4,6,0.25,0.1,0.9,1,0.3496610363,5,96
2021-07-27 19:00:00+00:00,2.0335913086,1.85234722,3.8859385286,0.38061239820000003,15,4,6,0.25,0.1,0.9,1,0.38061239820000003,5,96
2021-07-27 19:15:00+00:00,2.0495090332,1.8364294943,3.8859385275,0.4114848519,15,4,6,0.25,0.1,0.9,1,0.4114848519,5,96
2021-07-27 19:30:00+00:00,2.0495090332,1.8364294943,3.8859385275,0.44209201010000004,15,4,6,0.25,0.1,0.9,1,0.44209201010000004,5,96
2021-07-27 19:45:00+00:00,2.0495090332,1.8364294943,3.8859385275,0.47269916840000004,15,4,6,0.25,0.1,0.9,1,0.47269916840000004,5,96
2021-07-27 20:00:00+00:00,2.0495090332,1.8364294943,3.8859385275,0.5033063266,15,4,6,0.25,0.1,0.9,1,0.5033063266,5,96
2021-07-27 20:15:00+00:00,2.0495090332,1.9098866744,3.9593957076,0.5033063266,15,4,6,0.25,0.1,0.9,1,0.5033063266,5,96
2021-07-27 20:30:00+00:00,2.0392521973,1.9201435103,3.9593957076,0.5351377712000001,15,4,6,0.25,0.1,0.9,1,0.5351377712000001,5,96
2021-07-27 20:45:00+00:00,2.0288568115,2.0140233978,4.0428802093,0.5351377712000001,15,4,6,0.25,0.1,0.9,1,0.5351377712000001,5,96
2021-07-27 21:00:00+00:00,2.0157542725,2.0271259368,4.0428802093,0.5687048278,15,4,6,0.25,0.1,0.9,1,0.5687048278,5,96
2021-07-27 21:15:00+00:00,2.0495090332,1.993371175,4.0428802082,0.6024902601000001,15,4,6,0.25,0.1,0.9,1,0.6024902601000001,5,96
2021-07-27 21:30:00+00:00,2.0495090332,1.993371175,4.0428802082,0.635713113,15,4,6,0.25,0.1,0.9,1,0.635713113,5,96
2021-07-27 21:45:00+00:00,2.0495090332,1.9933711751,4.0428802083,0.6689359659,15,4,6,0.25,0.1,0.9,1,0.6689359659,5,96
2021-07-27 22:00:00+00:00,2.0495090332,2.1041140184,4.1536230516,0.6689359659,15,4,6,0.25,0.1,0.9,1,0.6689359659,5,96
2021-07-27 22:15:00+00:00,2.1226049805,2.0310180712,4.1536230517,0.7040045329,15,4,6,0.25,0.1,0.9,1,0.7040045329,5,96
2021-07-27 22:30:00+00:00,4.3068984375,-0.1532753855,4.153623052,0.7378548341000001,15,4,6,0.25,0.1,0.9,1,0.7378548341000001,5,96
2021-07-27 22:45:00+00:00,4.634871582,-0.48124852900000004,4.1536230530000005,0.7353002443000001,15,4,6,0.25,0.1,0.9,1,0.7353002443000001,5,96
2021-07-27 23:00:00+00:00,4.3170693359,-0.1634462838,4.1536230521,0.7272794355000001,15,4,6,0.25,0.1,0.9,1,0.7272794355000001,5,96
2021-07-27 23:15:00+00:00,3.240109375,0.9135136771000001,4.1536230521,0.7245553308,15,4,6,0.25,0.1,0.9,1,0.7245553308,5,96
2021-07-27 23:30:00+00:00,3.1203212891,1.0333017641,4.1536230532,0.7397805587,15,4,6,0.25,0.1,0.9,1,0.7397805587,5,96
2021-07-27 23:45:00+00:00,2.8701826172000002,1.283440436,4.1536230532,0.7570022548,15,4,6,0.25,0.1,0.9,1,0.7570022548,5,96
2021-07-28 00:00:00+00:00,2.8519804687,1.3016425846,4.1536230533,0.7783929287,15,4,6,0.25,0.1,0.9,1,0.7783929287,5,96
2021-07-28 00:15:00+00:00,2.8692441406,1.2843789117,4.1536230523,0.8000869718,15,4,6,0.25,0.1,0.9,1,0.8000869718,5,96
2021-07-28 00:30:00+00:00,4.3099350586,-0.156312005,4.1536230536,0.821493287,15,4,6,0.25,0.1,0.9,1,0.821493287,5,96
2021-07-28 00:45:00+00:00,4.4412451172,-0.2876220644,4.1536230528,0.8188880869,15,4,6,0.25,0.1,0.9,1,0.8188880869,5,96
2021-07-28 01:00:00+00:00,4.3658564453,-0.21223339130000002,4.153623054,0.8140943859,15,4,6,0.25,0.1,0.9,1,0.8140943859,5,96
2021-07-28 01:15:00+00:00,3.2648452148000002,0.8887778381,4.1536230529000004,0.8105571627,15,4,6,0.25,0.1,0.9,1,0.8105571627,5,96
2021-07-28 01:30:00+00:00,3.1036254883,1.0499975648,4.1536230531000005,0.8253701266,15,4,6,0.25,0.1,0.9,1,0.8253701266,5,96
2021-07-28 01:45:00+00:00,3.0492106934,1.3616556325,4.4108663259,0.8253701266,15,4,6,0.25,0.1,0.9,1,0.8253701266,5,96
2021-07-28 02:00:00+00:00,2.9107646484,1.5001016791000001,4.4108663275,0.8480643872,15,4,6,0.25,0.1,0.9,1,0.8480643872,5,96
2021-07-28 02:15:00+00:00,3.0730983887,1.3377679389,4.4108663276,0.8730660818,15,4,6,0.25,0.1,0.9,1,0.8730660818,5,96
2021-07-28 02:30:00+00:00,4.4806083984,-0.0697420659,4.4108663325,0.8953622142000001,15,4,6,0.25,0.1,0.9,1,0.8953622142000001,5,96
2021-07-28 02:45:00+00:00,4.7201806641,-0.3101159613,4.4100647028,0.8953622142000001,15,4,6,0.25,0.1,0.9,1,0.8953622142000001,5,96
2021-07-28 03:00:00+00:00,4.9555009766,-0.5454362717,4.4100647049,0.8901936148,15,4,6,0.25,0.1,0.9,1,0.8901936148,5,96
2021-07-28 03:15:00+00:00,4.8631918945,-0.45954408900000004,4.4036478055,0.8901936148,15,4,6,0.25,0.1,0.9,1,0.8901936148,5,96
2021-07-28 03:30:00+00:00,5.0251972656,-0.6215494579,4.4036478077,0.8825345466000001,15,4,6,0.25,0.1,0.9,1,0.8825345466000001,5,96
2021-07-28 03:45:00+00:00,5.0244609375,-0.6283016768,4.3961592607,0.8825345466000001,15,4,6,0.25,0.1,0.9,1,0.8825345466000001,5,96
2021-07-28 04:00:00+00:00,5.1585693359,-0.7624100745,4.3961592614,0.872062852,15,4,6,0.25,0.1,0.9,1,0.872062852,5,96
2021-07-28 04:15:00+00:00,5.4642773438,-1.0681180793,4.3961592645,0.8593560175,15,4,6,0.25,0.1,0.9,1,0.8593560175,5,96
2021-07-28 04:30:00+00:00,5.349402832,-0.9532435698,4.3961592622,0.8415540495,15,4,6,0.25,0.1,0.9,1,0.8415540495,5,96
2021-07-28 04:45:00+00:00,5.5859331055,-1.189773843,4.3961592625,0.8256666566,15,4,6,0.25,0.1,0.9,1,0.8256666566,5,96
2021-07-28 05:00:00+00:00,5.6900444336,-1.2938851708999999,4.3961592627,0.8058370926,15,4,6,0.25,0.1,0.9,1,0.8058370926,5,96
2021-07-28 05:15:00+00:00,5.4685273437,-1.0723680809,4.3961592628,0.7842723397,15,4,6,0.25,0.1,0.9,1,0.7842723397,5,96
2021-07-28 05:30:00+00:00,5.2650947266,-0.8689354637000001,4.3961592629,0.7663995384000001,15,4,6,0.25,0.1,0.9,1,0.7663995384000001,5,96
2021-07-28 05:45:00+00:00,5.4794770508,-1.0833177877,4.3961592631,0.7519172807000001,15,4,6,0.25,0.1,0.9,1,0.7519172807000001,5,96
2021-07-28 06:00:00+00:00,5.4710932617,-1.0749339985,4.3961592632,0.7338619842,15,4,6,0.25,0.1,0.9,1,0.7338619842,5,96
2021-07-28 06:15:00+00:00,5.4356459961,-1.0394867328,4.3961592633,0.7159464176,15,4,6,0.25,0.1,0.9,1,0.7159464176,5,96
2021-07-28 06:30:00+00:00,5.3737241211,-0.9926968013,4.3810273198,0.7159464176,15,4,6,0.25,0.1,0.9,1,0.7159464176,5,96
2021-07-28 06:45:00+00:00,5.5462910156,-1.1652636958,4.3810273198,0.6994014709,15,4,6,0.25,0.1,0.9,1,0.6994014709,5,96
2021-07-28 07:00:00+00:00,5.5280952148,-1.1655641438,4.362531071,0.6994014709,15,4,6,0.25,0.1,0.9,1,0.6994014709,5,96
2021-07-28 07:15:00+00:00,5.3335756836,-0.9710446126000001,4.362531071,0.6799754018,15,4,6,0.25,0.1,0.9,1,0.6799754018,5,96
2021-07-28 07:30:00+00:00,5.2686958008,-0.9220834937,4.3466123071,0.6799754018,15,4,6,0.25,0.1,0.9,1,0.6799754018,5,96
2021-07-28 07:45:00+00:00,5.2327734375,-0.8861611303,4.3466123072,0.6646073436000001,15,4,6,0.25,0.1,0.9,1,0.6646073436000001,5,96
2021-07-28 08:00:00+00:00,5.2086791992,-0.8620668920000001,4.3466123072,0.6498379914,15,4,6,0.25,0.1,0.9,1,0.6498379914,5,96
2021-07-28 08:15:00+00:00,5.0128574219,-0.6811083370000001,4.3317490849,0.6498379914,15,4,6,0.25,0.1,0.9,1,0.6498379914,5,96
2021-07-28 08:30:00+00:00,5.2474555664,-0.9157064814,4.331749085,0.6384861858,15,4,6,0.25,0.1,0.9,1,0.6384861858,5,96
2021-07-28 08:45:00+00:00,5.3771416016,-1.061744418,4.3153971836,0.6384861858,15,4,6,0.25,0.1,0.9,1,0.6384861858,5,96
2021-07-28 09:00:00+00:00,5.5937070313,-1.2783098476,4.3153971837,0.6207904455000001,15,4,6,0.25,0.1,0.9,1,0.6207904455000001,5,96
2021-07-28 09:15:00+00:00,5.0941000977,-0.7787029141,4.3153971836,0.5994852814,15,4,6,0.25,0.1,0.9,1,0.5994852814,5,96
2021-07-28 09:30:00+00:00,5.0104545898,-0.6950574062,4.3153971836,0.5865068995,15,4,6,0.25,0.1,0.9,1,0.5865068995,5,96
2021-07-28 09:45:00+00:00,4.9931108398,-0.6777136561,4.3153971837,0.5749226094000001,15,4,6,0.25,0.1,0.9,1,0.5749226094000001,5,96
2021-07-28 10:00:00+00:00,4.6827407227,-0.3673435391,4.3153971836,0.5636273818,15,4,6,0.25,0.1,0.9,1,0.5636273818,5,96
2021-07-28 10:15:00+00:00,4.8737133789,-0.5583161952,4.3153971837,0.5575049894,15,4,6,0.25,0.1,0.9,1,0.5575049894,5,96
2021-07-28 10:30:00+00:00,5.2575805664,-0.9421833827,4.3153971837,0.5481997195,15,4,6,0.25,0.1,0.9,1,0.5481997195,5,96
2021-07-28 10:45:00+00:00,4.9436303711,-0.6478620079,4.2957683632,0.5481997195,15,4,6,0.25,0.1,0.9,1,0.5481997195,5,96
2021-07-28 11:00:00+00:00,4.9247602539,-0.6289918907000001,4.2957683632,0.5374020194,15,4,6,0.25,0.1,0.9,1,0.5374020194,5,96
2021-07-28 11:15:00+00:00,5.0805151367,-0.7847467735,4.2957683632,0.5269188212,15,4,6,0.25,0.1,0.9,1,0.5269188212,5,96
2021-07-28 11:30:00+00:00,4.9420449219,-0.6462765587,4.2957683632,0.5138397083,15,4,6,0.25,0.1,0.9,1,0.5138397083,5,96
2021-07-28 11:45:00+00:00,5.1377924805,-0.8567122209,4.2810802596,0.5138397083,15,4,6,0.25,0.1,0.9,1,0.5138397083,5,96
